datetime,elapsed_s,pressure_hpa
2000/01/01@05:36:03,1597,756.2988
2000/01/01@05:36:04,1598,755.9528
2000/01/01@05:36:05,1599,755.672368
2000/01/01@05:36:06,1600,755.2996
2000/01/01@05:36:07,1601,755.03108
2000/01/01@05:36:08,1602,754.7035
2000/01/01@05:36:09,1603,754.4378
2000/01/01@05:36:11,1605,754.1565
2000/01/01@05:36:12,1606,753.891936
2000/01/01@05:36:13,1607,753.6175
2000/01/01@05:36:14,1608,753.34296
2000/01/01@05:36:15,1609,753.0669
2000/01/01@05:36:16,1610,752.8622
2000/01/01@05:36:17,1611,752.5857
2000/01/01@05:36:18,1612,752.41176
2000/01/01@05:36:19,1613,752.1864
2000/01/01@05:36:20,1614,751.8934
2000/01/01@05:36:21,1615,751.6682
2000/01/01@05:36:23,1616,751.38888
2000/01/01@05:36:24,1618,751.144
2000/01/01@05:36:25,1619,750.8321
2000/01/01@05:36:26,1620,750.5105
2000/01/01@05:36:27,1621,750.0974
2000/01/01@05:36:28,1622,749.77512
2000/01/01@05:36:29,1623,749.35912
2000/01/01@05:36:30,1624,748.9634
2000/01/01@05:36:31,1625,748.5377
2000/01/01@05:36:32,1626,748.0714
2000/01/01@05:36:33,1627,747.5886
2000/01/01@05:36:34,1628,747.111636
2000/01/01@05:36:36,1630,746.5913
2000/01/01@05:36:37,1631,746.1155
2000/01/01@05:36:38,1632,745.6218
2000/01/01@05:36:39,1633,745.12712
2000/01/01@05:36:40,1634,744.6683
2000/01/01@05:36:41,1635,744.2827
2000/01/01@05:36:42,1636,743.88744
2000/01/01@05:36:43,1637,743.5383
2000/01/01@05:36:44,1638,743.0645
2000/01/01@05:36:45,1639,742.6828
2000/01/01@05:36:46,1640,742.28184
2000/01/01@05:36:47,1641,741.8981
2000/01/01@05:36:49,1643,741.507
2000/01/01@05:36:50,1644,741.0453
2000/01/01@05:36:51,1645,740.6281
2000/01/01@05:36:52,1646,740.15608
2000/01/01@05:36:53,1647,739.6526
2000/01/01@05:36:54,1648,739.2356
2000/01/01@05:36:55,1649,738.743936
2000/01/01@05:36:56,1650,738.2053
2000/01/01@05:36:57,1651,737.73912
2000/01/01@05:36:58,1652,737.1132
2000/01/01@05:36:59,1653,736.5909
2000/01/01@05:37:00,1654,736.0848
2000/01/01@05:37:02,1656,735.5673
2000/01/01@05:37:03,1657,735.0845
2000/01/01@05:37:04,1658,734.5891
2000/01/01@05:37:05,1659,734.046
2000/01/01@05:37:06,1660,733.5642
2000/01/01@05:37:07,1661,733.00492
2000/01/01@05:37:08,1662,732.465636
2000/01/01@05:37:09,1663,731.9799
2000/01/01@05:37:10,1664,731.5022
2000/01/01@05:37:11,1665,730.984436
2000/01/01@05:37:12,1666,730.5285
2000/01/01@05:37:13,1667,730.1189
2000/01/01@05:37:15,1669,729.673636
2000/01/01@05:37:16,1670,729.24504
2000/01/01@05:37:17,1671,728.85096
2000/01/01@05:37:18,1672,728.4269
2000/01/01@05:37:19,1673,727.89452
2000/01/01@05:37:20,1674,727.53484
2000/01/01@05:37:21,1675,727.08548
2000/01/01@05:37:22,1676,726.63692
2000/01/01@05:37:23,1677,726.2024
2000/01/01@05:37:24,1678,725.8015
2000/01/01@05:37:25,1679,725.34264
2000/01/01@05:37:27,1681,724.8873
2000/01/01@05:37:28,1682,724.4324
2000/01/01@05:37:29,1683,723.94104
2000/01/01@05:37:30,1684,723.471536
2000/01/01@05:37:31,1685,722.9775
2000/01/01@05:37:32,1686,722.4557
2000/01/01@05:37:33,1687,721.93476
2000/01/01@05:37:34,1688,721.4238
2000/01/01@05:37:35,1689,720.84092
2000/01/01@05:37:36,1690,720.32888
2000/01/01@05:37:37,1691,719.8235
2000/01/01@05:37:38,1692,719.3314
2000/01/01@05:37:40,1694,718.8095
2000/01/01@05:37:41,1695,718.2957
2000/01/01@05:37:42,1696,717.74224
2000/01/01@05:37:43,1697,717.24008
2000/01/01@05:37:44,1698,716.72624
2000/01/01@05:37:45,1699,716.27672
2000/01/01@05:37:46,1700,715.7717
2000/01/01@05:37:47,1701,715.29064
2000/01/01@05:37:48,1702,714.8569
2000/01/01@05:37:49,1703,714.4563
2000/01/01@05:37:50,1704,713.95016
2000/01/01@05:37:51,1705,713.6287
2000/01/01@05:37:53,1707,713.21932
2000/01/01@05:37:54,1708,712.8287
2000/01/01@05:37:55,1709,712.44352
2000/01/01@05:37:56,1710,712.002436
2000/01/01@05:37:57,1711,711.5619
2000/01/01@05:37:58,1712,711.1897
2000/01/01@05:37:59,1713,710.775636
2000/01/01@05:38:00,1714,710.34936
2000/01/01@05:38:01,1715,709.96732
2000/01/01@05:38:02,1716,709.5546
2000/01/01@05:38:03,1717,709.103
2000/01/01@05:38:05,1719,708.7003
2000/01/01@05:38:06,1720,708.26516
2000/01/01@05:38:07,1721,707.8166
2000/01/01@05:38:08,1722,707.4393
2000/01/01@05:38:09,1723,706.94776
2000/01/01@05:38:10,1724,706.53268
2000/01/01@05:38:11,1725,706.065536
2000/01/01@05:38:12,1726,705.6307
2000/01/01@05:38:13,1727,705.204036
2000/01/01@05:38:14,1728,704.7594
2000/01/01@05:38:15,1729,704.3308
2000/01/01@05:38:16,1730,703.9207
2000/01/01@05:38:18,1731,703.5828
2000/01/01@05:38:19,1733,703.2003
2000/01/01@05:38:20,1734,702.7862
2000/01/01@05:38:21,1735,702.3473
2000/01/01@05:38:22,1736,701.91128
2000/01/01@05:38:23,1737,701.456
2000/01/01@05:38:24,1738,701.0799
2000/01/01@05:38:25,1739,700.5877
2000/01/01@05:38:26,1740,700.0998
2000/01/01@05:38:27,1741,699.6487
2000/01/01@05:38:28,1742,699.14952
2000/01/01@05:38:29,1743,698.6834
2000/01/01@05:38:31,1745,698.23416
2000/01/01@05:38:32,1746,697.6912
2000/01/01@05:38:33,1747,697.2165
2000/01/01@05:38:34,1748,696.66092
2000/01/01@05:38:35,1749,696.15332
2000/01/01@05:38:36,1750,695.7072
2000/01/01@05:38:37,1751,695.1436
2000/01/01@05:38:38,1752,694.6623
2000/01/01@05:38:39,1753,694.15332
2000/01/01@05:38:40,1754,693.6758
2000/01/01@05:38:41,1755,693.19776
2000/01/01@05:38:42,1756,692.73584
2000/01/01@05:38:44,1758,692.2193
2000/01/01@05:38:45,1759,691.7225
2000/01/01@05:38:46,1760,691.26584
2000/01/01@05:38:47,1761,690.7683
2000/01/01@05:38:48,1762,690.322436
2000/01/01@05:38:49,1763,689.8175
2000/01/01@05:38:50,1764,689.3942
2000/01/01@05:38:51,1765,688.955568
2000/01/01@05:38:52,1766,688.5422
2000/01/01@05:38:53,1767,688.1532
2000/01/01@05:38:54,1768,687.72296
2000/01/01@05:38:55,1769,687.345
2000/01/01@05:38:57,1771,686.9609
2000/01/01@05:38:58,1772,686.5695
2000/01/01@05:38:59,1773,686.18948
2000/01/01@05:39:00,1774,685.8382
2000/01/01@05:39:01,1775,685.4811
2000/01/01@05:39:02,1776,685.12
2000/01/01@05:39:03,1777,684.73016
2000/01/01@05:39:04,1778,684.3851
2000/01/01@05:39:05,1779,683.9989
2000/01/01@05:39:06,1780,683.5822
2000/01/01@05:39:07,1781,683.2008
2000/01/01@05:39:08,1782,682.8425
2000/01/01@05:39:10,1784,682.4322
2000/01/01@05:39:11,1785,682.030768
2000/01/01@05:39:12,1786,681.5856
2000/01/01@05:39:13,1787,681.1705
2000/01/01@05:39:14,1788,680.7982
2000/01/01@05:39:15,1789,680.34952
2000/01/01@05:39:16,1790,679.9221
2000/01/01@05:39:17,1791,679.5298
2000/01/01@05:39:18,1792,679.1526
2000/01/01@05:39:19,1793,678.7272
2000/01/01@05:39:20,1794,678.3158
2000/01/01@05:39:21,1795,677.97064
2000/01/01@05:39:23,1797,677.5555
2000/01/01@05:39:24,1798,677.12224
2000/01/01@05:39:25,1799,676.7776
2000/01/01@05:39:26,1800,676.33816
2000/01/01@05:39:27,1801,675.9151
2000/01/01@05:39:28,1802,675.5276
2000/01/01@05:39:29,1803,675.09096
2000/01/01@05:39:30,1804,674.6956
2000/01/01@05:39:31,1805,674.2553
2000/01/01@05:39:32,1806,673.7989
2000/01/01@05:39:33,1807,673.3703
2000/01/01@05:39:34,1808,672.9682
2000/01/01@05:39:36,1810,672.54376
2000/01/01@05:39:37,1811,672.1322
2000/01/01@05:39:38,1812,671.70872
2000/01/01@05:39:39,1813,671.21768
2000/01/01@05:39:40,1814,670.7466
2000/01/01@05:39:41,1815,670.33184
2000/01/01@05:39:42,1816,669.88084
2000/01/01@05:39:43,1817,669.39904
2000/01/01@05:39:44,1818,669.0145
2000/01/01@05:39:45,1819,668.5926
2000/01/01@05:39:46,1820,668.2277
2000/01/01@05:39:48,1822,667.836
2000/01/01@05:39:49,1823,667.4924
2000/01/01@05:39:50,1824,667.1682
2000/01/01@05:39:51,1825,666.7991
2000/01/01@05:39:52,1826,666.53216
2000/01/01@05:39:53,1827,666.0746
2000/01/01@05:39:54,1828,665.73364
2000/01/01@05:39:55,1829,665.36724
2000/01/01@05:39:56,1830,664.9441
2000/01/01@05:39:57,1831,664.5161
2000/01/01@05:39:58,1832,664.0977
2000/01/01@05:39:59,1833,663.6848
2000/01/01@05:40:01,1835,663.2929
2000/01/01@05:40:02,1836,662.8624
2000/01/01@05:40:03,1837,662.4419
2000/01/01@05:40:04,1838,662.027
2000/01/01@05:40:05,1839,661.55384
2000/01/01@05:40:06,1840,661.08124
2000/01/01@05:40:07,1841,660.6233
2000/01/01@05:40:08,1842,660.21452
2000/01/01@05:40:09,1843,659.81476
2000/01/01@05:40:10,1844,659.4034
2000/01/01@05:40:11,1845,659.0095
2000/01/01@05:40:12,1846,658.66724
2000/01/01@05:40:14,1848,658.2633
2000/01/01@05:40:15,1849,657.90732
2000/01/01@05:40:16,1850,657.4826
2000/01/01@05:40:17,1851,657.0998
2000/01/01@05:40:18,1852,656.67304
2000/01/01@05:40:19,1853,656.2871
2000/01/01@05:40:20,1854,655.9063
2000/01/01@05:40:21,1855,655.5151
2000/01/01@05:40:22,1856,655.16236
2000/01/01@05:40:23,1857,654.72176
2000/01/01@05:40:24,1858,654.33884
2000/01/01@05:40:25,1859,653.9453
2000/01/01@05:40:27,1861,653.5969
2000/01/01@05:40:28,1862,653.1947
2000/01/01@05:40:29,1863,652.8587
2000/01/01@05:40:30,1864,652.479
2000/01/01@05:40:31,1865,652.0953
2000/01/01@05:40:32,1866,651.7198
2000/01/01@05:40:33,1867,651.3999
2000/01/01@05:40:34,1868,650.9522
2000/01/01@05:40:35,1869,650.62724
2000/01/01@05:40:36,1870,650.26136
2000/01/01@05:40:37,1871,649.90548
2000/01/01@05:40:38,1872,649.4674
2000/01/01@05:40:40,1874,649.06756
2000/01/01@05:40:41,1875,648.7156
2000/01/01@05:40:42,1876,648.3079
2000/01/01@05:40:43,1877,647.93384
2000/01/01@05:40:44,1878,647.5339
2000/01/01@05:40:45,1879,647.17
2000/01/01@05:40:46,1880,646.8317
2000/01/01@05:40:47,1881,646.4519
2000/01/01@05:40:48,1882,646.086
2000/01/01@05:40:49,1883,645.73476
2000/01/01@05:40:50,1884,645.2891
2000/01/01@05:40:51,1885,644.96564
2000/01/01@05:40:53,1887,644.5404
2000/01/01@05:40:54,1888,644.1418
2000/01/01@05:40:55,1889,643.7336
2000/01/01@05:40:56,1890,643.3083
2000/01/01@05:40:57,1891,642.95184
2000/01/01@05:40:58,1892,642.6052
2000/01/01@05:40:59,1893,642.24096
2000/01/01@05:41:00,1894,641.8706
2000/01/01@05:41:01,1895,641.51516
2000/01/01@05:41:02,1896,641.17052
2000/01/01@05:41:03,1897,640.75024
2000/01/01@05:41:05,1899,640.4237
2000/01/01@05:41:06,1900,640.086
2000/01/01@05:41:07,1901,639.7283
2000/01/01@05:41:08,1902,639.3514
2000/01/01@05:41:09,1903,638.98016
2000/01/01@05:41:10,1904,638.5448
2000/01/01@05:41:11,1905,638.2402
2000/01/01@05:41:12,1906,637.8423
2000/01/01@05:41:13,1907,637.5047
2000/01/01@05:41:14,1908,637.1427
2000/01/01@05:41:15,1909,636.7643
2000/01/01@05:41:16,1910,636.3313
2000/01/01@05:41:18,1912,635.93632
2000/01/01@05:41:19,1913,635.56368
2000/01/01@05:41:20,1914,635.1779
2000/01/01@05:41:21,1915,634.84436
2000/01/01@05:41:22,1916,634.4456
2000/01/01@05:41:23,1917,634.14184
2000/01/01@05:41:24,1918,633.76652
2000/01/01@05:41:25,1919,633.4684
2000/01/01@05:41:26,1920,633.155
2000/01/01@05:41:27,1921,632.815
2000/01/01@05:41:28,1922,632.4916
2000/01/01@05:41:29,1923,632.2094
2000/01/01@05:41:31,1925,631.92944
2000/01/01@05:41:32,1926,631.6632
2000/01/01@05:41:33,1927,631.35736
2000/01/01@05:41:34,1928,631.06352
2000/01/01@05:41:35,1929,630.7837
2000/01/01@05:41:36,1930,630.3615
2000/01/01@05:41:37,1931,630.01824
2000/01/01@05:41:38,1932,629.7275
2000/01/01@05:41:39,1933,629.3102
2000/01/01@05:41:40,1934,628.98424
2000/01/01@05:41:41,1935,628.6193
2000/01/01@05:41:42,1936,628.25492
2000/01/01@05:41:44,1938,627.8176
2000/01/01@05:41:45,1939,627.48848
2000/01/01@05:41:46,1940,627.06808
2000/01/01@05:41:47,1941,626.6318
2000/01/01@05:41:48,1942,626.2366
2000/01/01@05:41:49,1943,625.87524
2000/01/01@05:41:50,1944,625.38948
2000/01/01@05:41:51,1945,624.9806
2000/01/01@05:41:52,1946,624.5427
2000/01/01@05:41:53,1947,624.1566
2000/01/01@05:41:54,1948,623.74332
2000/01/01@05:41:55,1949,623.29424
2000/01/01@05:41:57,1951,622.90092
2000/01/01@05:41:58,1952,622.42896
2000/01/01@05:41:59,1953,622.01224
2000/01/01@05:42:00,1954,621.61552
2000/01/01@05:42:01,1955,621.20024
2000/01/01@05:42:02,1956,620.78204
2000/01/01@05:42:03,1957,620.3169
2000/01/01@05:42:04,1958,619.92268
2000/01/01@05:42:05,1959,619.5309
2000/01/01@05:42:06,1960,619.07836
2000/01/01@05:42:07,1961,618.6694
2000/01/01@05:42:09,1963,618.2884
2000/01/01@05:42:10,1964,617.78064
2000/01/01@05:42:11,1965,617.38556
2000/01/01@05:42:12,1966,616.9818
2000/01/01@05:42:13,1967,616.56036
2000/01/01@05:42:14,1968,616.158
2000/01/01@05:42:15,1969,615.7555
2000/01/01@05:42:16,1970,615.2849
2000/01/01@05:42:17,1971,614.8408
2000/01/01@05:42:18,1972,614.4353
2000/01/01@05:42:19,1973,614.0043
2000/01/01@05:42:20,1974,613.5743
2000/01/01@05:42:21,1975,613.1966
2000/01/01@05:42:23,1977,612.68244
2000/01/01@05:42:24,1978,612.27856
2000/01/01@05:42:25,1979,611.85596
2000/01/01@05:42:26,1980,611.43492
2000/01/01@05:42:27,1981,610.9625
2000/01/01@05:42:28,1982,610.5396
2000/01/01@05:42:29,1983,610.086
2000/01/01@05:42:30,1984,609.616
2000/01/01@05:42:31,1985,609.18224
2000/01/01@05:42:32,1986,608.70336
2000/01/01@05:42:33,1987,608.2864
2000/01/01@05:42:35,1989,607.8759
2000/01/01@05:42:36,1990,607.4525
2000/01/01@05:42:37,1991,607.0107
2000/01/01@05:42:38,1992,606.58716
2000/01/01@05:42:39,1993,606.1514
2000/01/01@05:42:40,1994,605.69884
2000/01/01@05:42:41,1995,605.2597
2000/01/01@05:42:42,1996,604.7948
2000/01/01@05:42:43,1997,604.3878
2000/01/01@05:42:44,1998,603.9319
2000/01/01@05:42:45,1999,603.5028
2000/01/01@05:42:46,2000,603.02676
2000/01/01@05:42:48,2002,602.6489
2000/01/01@05:42:49,2003,602.2191
2000/01/01@05:42:50,2004,601.7851
2000/01/01@05:42:51,2005,601.4006
2000/01/01@05:42:52,2006,600.9447
2000/01/01@05:42:53,2007,600.5259
2000/01/01@05:42:54,2008,600.0536
2000/01/01@05:42:55,2009,599.6041
2000/01/01@05:42:56,2010,599.156
2000/01/01@05:42:57,2011,598.699
2000/01/01@05:42:58,2012,598.34656
2000/01/01@05:42:59,2013,597.8684
2000/01/01@05:43:01,2015,597.5249
2000/01/01@05:43:02,2016,597.1262
2000/01/01@05:43:03,2017,596.72204
2000/01/01@05:43:04,2018,596.3615
2000/01/01@05:43:05,2019,596.00104
2000/01/01@05:43:06,2020,595.55508
2000/01/01@05:43:07,2021,595.1796
2000/01/01@05:43:08,2022,594.70916
2000/01/01@05:43:09,2023,594.3625
2000/01/01@05:43:10,2024,593.9621
2000/01/01@05:43:11,2025,593.4853
2000/01/01@05:43:12,2026,593.096
2000/01/01@05:43:14,2028,592.6609
2000/01/01@05:43:15,2029,592.25256
2000/01/01@05:43:16,2030,591.83
2000/01/01@05:43:17,2031,591.4093
2000/01/01@05:43:18,2032,590.9951
2000/01/01@05:43:19,2033,590.555
2000/01/01@05:43:20,2034,590.1484
2000/01/01@05:43:21,2035,589.6911
2000/01/01@05:43:22,2036,589.30444
2000/01/01@05:43:23,2037,588.9077
2000/01/01@05:43:24,2038,588.47364
2000/01/01@05:43:25,2039,588.0883
2000/01/01@05:43:27,2041,587.6817
2000/01/01@05:43:28,2042,587.2754
2000/01/01@05:43:29,2043,586.89592
2000/01/01@05:43:30,2044,586.4911
2000/01/01@05:43:31,2045,586.1094
2000/01/01@05:43:32,2046,585.6815
2000/01/01@05:43:33,2047,585.2657
2000/01/01@05:43:34,2048,584.8669
2000/01/01@05:43:35,2049,584.4651
2000/01/01@05:43:36,2050,584.10392
2000/01/01@05:43:37,2051,583.69884
2000/01/01@05:43:38,2052,583.2509
2000/01/01@05:43:40,2054,582.8017
2000/01/01@05:43:41,2055,582.42596
2000/01/01@05:43:42,2056,581.9787
2000/01/01@05:43:43,2057,581.55964
2000/01/01@05:43:44,2058,581.1191
2000/01/01@05:43:45,2059,580.74536
2000/01/01@05:43:46,2060,580.32432
2000/01/01@05:43:47,2061,579.90784
2000/01/01@05:43:48,2062,579.5006
2000/01/01@05:43:49,2063,579.1028
2000/01/01@05:43:50,2064,578.7534
2000/01/01@05:43:52,2065,578.4204
2000/01/01@05:43:53,2067,578.0748
2000/01/01@05:43:54,2068,577.7385
2000/01/01@05:43:55,2069,577.40624
2000/01/01@05:43:56,2070,577.094
2000/01/01@05:43:57,2071,576.7159
2000/01/01@05:43:58,2072,576.42552
2000/01/01@05:43:59,2073,576.03092
2000/01/01@05:44:00,2074,575.75604
2000/01/01@05:44:01,2075,575.3904
2000/01/01@05:44:02,2076,575.0525
2000/01/01@05:44:03,2077,574.6928
2000/01/01@05:44:05,2079,574.319
2000/01/01@05:44:06,2080,573.9632
2000/01/01@05:44:07,2081,573.62148
2000/01/01@05:44:08,2082,573.28296
2000/01/01@05:44:09,2083,572.92
2000/01/01@05:44:10,2084,572.47436
2000/01/01@05:44:11,2085,572.13492
2000/01/01@05:44:12,2086,571.74536
2000/01/01@05:44:13,2087,571.2975
2000/01/01@05:44:14,2088,570.9098
2000/01/01@05:44:15,2089,570.48944
2000/01/01@05:44:16,2090,570.0818
2000/01/01@05:44:18,2092,569.6841
2000/01/01@05:44:19,2093,569.1975
2000/01/01@05:44:20,2094,568.76516
2000/01/01@05:44:21,2095,568.34076
2000/01/01@05:44:22,2096,567.9488
2000/01/01@05:44:23,2097,567.49116
2000/01/01@05:44:24,2098,567.0635
2000/01/01@05:44:25,2099,566.6098
2000/01/01@05:44:26,2100,566.15704
2000/01/01@05:44:27,2101,565.7481
2000/01/01@05:44:28,2102,565.3668
2000/01/01@05:44:29,2103,564.9147
2000/01/01@05:44:31,2105,564.5227
2000/01/01@05:44:32,2106,564.1376
2000/01/01@05:44:33,2107,563.76416
2000/01/01@05:44:34,2108,563.4277
2000/01/01@05:44:35,2109,563.0876
2000/01/01@05:44:36,2110,562.6909
2000/01/01@05:44:37,2111,562.33676
2000/01/01@05:44:38,2112,561.9798
2000/01/01@05:44:39,2113,561.58776
2000/01/01@05:44:40,2114,561.24052
2000/01/01@05:44:41,2115,560.82636
2000/01/01@05:44:42,2116,560.4359
2000/01/01@05:44:44,2118,560.07084
2000/01/01@05:44:45,2119,559.64748
2000/01/01@05:44:46,2120,559.3171
2000/01/01@05:44:47,2121,558.8284
2000/01/01@05:44:48,2122,558.45516
2000/01/01@05:44:49,2123,558.0264
2000/01/01@05:44:50,2124,557.6439
2000/01/01@05:44:51,2125,557.2601
2000/01/01@05:44:52,2126,556.8395
2000/01/01@05:44:53,2127,556.4453
2000/01/01@05:44:54,2128,556.07084
2000/01/01@05:44:56,2130,555.70108
2000/01/01@05:44:57,2131,555.28344
2000/01/01@05:44:58,2132,554.9261
2000/01/01@05:44:59,2133,554.52608
2000/01/01@05:45:00,2134,554.1506
2000/01/01@05:45:01,2135,553.80744
2000/01/01@05:45:02,2136,553.44776
2000/01/01@05:45:03,2137,553.07384
2000/01/01@05:45:04,2138,552.62084
2000/01/01@05:45:05,2139,552.231
2000/01/01@05:45:06,2140,551.8357
2000/01/01@05:45:07,2141,551.41924
2000/01/01@05:45:09,2143,551.09892
2000/01/01@05:45:10,2144,550.71984
2000/01/01@05:45:11,2145,550.346
2000/01/01@05:45:12,2146,549.9576
2000/01/01@05:45:13,2147,549.5965
2000/01/01@05:45:14,2148,549.2269
2000/01/01@05:45:15,2149,548.84848
2000/01/01@05:45:16,2150,548.4636
2000/01/01@05:45:17,2151,548.1106
2000/01/01@05:45:18,2152,547.7272
2000/01/01@05:45:19,2153,547.35
2000/01/01@05:45:20,2154,546.9611
2000/01/01@05:45:22,2156,546.5859
2000/01/01@05:45:23,2157,546.21844
2000/01/01@05:45:24,2158,545.8522
2000/01/01@05:45:25,2159,545.4447
2000/01/01@05:45:26,2160,545.081
2000/01/01@05:45:27,2161,544.7304
2000/01/01@05:45:28,2162,544.2929
2000/01/01@05:45:29,2163,543.91376
2000/01/01@05:45:30,2164,543.4931
2000/01/01@05:45:31,2165,543.1216
2000/01/01@05:45:32,2166,542.7481
2000/01/01@05:45:33,2167,542.30744
2000/01/01@05:45:35,2169,541.8741
2000/01/01@05:45:36,2170,541.5034
2000/01/01@05:45:37,2171,541.09016
2000/01/01@05:45:38,2172,540.69556
2000/01/01@05:45:39,2173,540.36016
2000/01/01@05:45:40,2174,539.9665
2000/01/01@05:45:41,2175,539.5757
2000/01/01@05:45:42,2176,539.1933
2000/01/01@05:45:43,2177,538.85736
2000/01/01@05:45:44,2178,538.4383
2000/01/01@05:45:45,2179,538.09576
2000/01/01@05:45:46,2180,537.6574
2000/01/01@05:45:48,2182,537.2568
2000/01/01@05:45:49,2183,536.8852
2000/01/01@05:45:50,2184,536.5224
2000/01/01@05:45:51,2185,536.1591
2000/01/01@05:45:52,2186,535.7701
2000/01/01@05:45:53,2187,535.41348
2000/01/01@05:45:54,2188,535.0528
2000/01/01@05:45:55,2189,534.71856
2000/01/01@05:45:56,2190,534.35236
2000/01/01@05:45:57,2191,534.02356
2000/01/01@05:45:58,2192,533.69904
2000/01/01@05:45:59,2193,533.36692
2000/01/01@05:46:01,2195,533.0544
2000/01/01@05:46:02,2196,532.7546
2000/01/01@05:46:03,2197,532.42692
2000/01/01@05:46:04,2198,532.0646
2000/01/01@05:46:05,2199,531.7447
2000/01/01@05:46:06,2200,531.4165
2000/01/01@05:46:07,2201,531.1199
2000/01/01@05:46:08,2202,530.8497
2000/01/01@05:46:09,2203,530.5531
2000/01/01@05:46:10,2204,530.1975
2000/01/01@05:46:11,2205,529.9394
2000/01/01@05:46:13,2207,529.6647
2000/01/01@05:46:14,2208,529.3413
2000/01/01@05:46:15,2209,528.9992
2000/01/01@05:46:16,2210,528.6398
2000/01/01@05:46:17,2211,528.26464
2000/01/01@05:46:18,2212,527.9451
2000/01/01@05:46:19,2213,527.6262
2000/01/01@05:46:20,2214,527.2991
2000/01/01@05:46:21,2215,526.9597
2000/01/01@05:46:22,2216,526.60208
2000/01/01@05:46:23,2217,526.31116
2000/01/01@05:46:24,2218,526.0228
2000/01/01@05:46:26,2220,525.76324
2000/01/01@05:46:27,2221,525.4453
2000/01/01@05:46:28,2222,525.1802
2000/01/01@05:46:29,2223,524.87492
2000/01/01@05:46:30,2224,524.5586
2000/01/01@05:46:31,2225,524.19716
2000/01/01@05:46:32,2226,523.8935
2000/01/01@05:46:33,2227,523.5365
2000/01/01@05:46:34,2228,523.21936
2000/01/01@05:46:35,2229,522.90784
2000/01/01@05:46:36,2230,522.56416
2000/01/01@05:46:37,2231,522.2535
2000/01/01@05:46:39,2233,521.9208
2000/01/01@05:46:40,2234,521.57544
2000/01/01@05:46:41,2235,521.23804
2000/01/01@05:46:42,2236,520.88904
2000/01/01@05:46:43,2237,520.55832
2000/01/01@05:46:44,2238,520.19904
2000/01/01@05:46:45,2239,519.81632
2000/01/01@05:46:46,2240,519.47348
2000/01/01@05:46:47,2241,519.146
2000/01/01@05:46:48,2242,518.81696
2000/01/01@05:46:49,2243,518.52276
2000/01/01@05:46:50,2244,518.2004
2000/01/01@05:46:52,2246,517.91236
2000/01/01@05:46:53,2247,517.7008
2000/01/01@05:46:54,2248,517.5021
2000/01/01@05:46:55,2249,517.28736
2000/01/01@05:46:56,2250,517.1308
2000/01/01@05:46:57,2251,516.88196
2000/01/01@05:46:58,2252,516.66564
2000/01/01@05:46:59,2253,516.4073
2000/01/01@05:47:00,2254,516.2651
2000/01/01@05:47:01,2255,516.1068
2000/01/01@05:47:02,2256,515.98236
2000/01/01@05:47:03,2257,515.78736
2000/01/01@05:47:05,2259,515.6432
2000/01/01@05:47:06,2260,515.5218
2000/01/01@05:47:07,2261,515.40108
2000/01/01@05:47:08,2262,515.3205
2000/01/01@05:47:09,2263,515.23316
2000/01/01@05:47:10,2264,515.0674
2000/01/01@05:47:11,2265,514.99552
2000/01/01@05:47:12,2266,514.8641
2000/01/01@05:47:13,2267,514.7665
2000/01/01@05:47:14,2268,514.6369
2000/01/01@05:47:15,2269,514.57836
2000/01/01@05:47:17,2270,514.41516
2000/01/01@05:47:18,2272,514.3101
2000/01/01@05:47:19,2273,514.1985
2000/01/01@05:47:20,2274,514.0878
2000/01/01@05:47:21,2275,513.96176
2000/01/01@05:47:22,2276,513.837
2000/01/01@05:47:23,2277,513.7501
2000/01/01@05:47:24,2278,513.6686
2000/01/01@05:47:25,2279,513.59468
2000/01/01@05:47:26,2280,513.4819
2000/01/01@05:47:27,2281,513.39276
2000/01/01@05:47:28,2282,513.2659
2000/01/01@05:47:30,2284,513.1182
2000/01/01@05:47:31,2285,513.0044
2000/01/01@05:47:32,2286,512.9176
2000/01/01@05:47:33,2287,512.87648
2000/01/01@05:47:34,2288,512.77344
2000/01/01@05:47:35,2289,512.66284
2000/01/01@05:47:36,2290,512.5889
2000/01/01@05:47:37,2291,512.4602
2000/01/01@05:47:38,2292,512.3867
2000/01/01@05:47:39,2293,512.2928
2000/01/01@05:47:40,2294,512.22736
2000/01/01@05:47:41,2295,512.09216
2000/01/01@05:47:43,2297,512.0032
2000/01/01@05:47:44,2298,511.870536
2000/01/01@05:47:45,2299,511.70644
2000/01/01@05:47:46,2300,511.61564
2000/01/01@05:47:47,2301,511.53784
2000/01/01@05:47:48,2302,511.4513
2000/01/01@05:47:49,2303,511.3339
2000/01/01@05:47:50,2304,511.22512
2000/01/01@05:47:51,2305,511.116936
2000/01/01@05:47:52,2306,510.9814
2000/01/01@05:47:53,2307,510.9124
2000/01/01@05:47:54,2308,510.82768
2000/01/01@05:47:56,2310,510.6375
2000/01/01@05:47:57,2311,510.58024
2000/01/01@05:47:58,2312,510.5121
2000/01/01@05:47:59,2313,510.379
2000/01/01@05:48:00,2314,510.300536
2000/01/01@05:48:01,2315,510.162
2000/01/01@05:48:02,2316,510.0664
2000/01/01@05:48:03,2317,509.98172
2000/01/01@05:48:04,2318,509.89232
2000/01/01@05:48:05,2319,509.8089
